編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPVOMLQLIINFFBH88CA,1,10.87,見其他登記事項,鋼筋混凝土造,106年10月26日,十二層,
RPVOMLQLIINFFBH88CA,1,28.14,見其他登記事項,鋼筋混凝土造,106年10月26日,十二層,
RPWOMLSJIINFFCH09CA,1,75.91,見其他登記事項,鋼筋混凝土造,106年7月11日,十五層,二層
RPWOMLSJIINFFCH09CA,1,47.41,見其他登記事項,鋼筋混凝土造,106年7月11日,十五層,
RPWOMLSJIINFFCH09CA,1,13.51,見其他登記事項,鋼筋混凝土造,106年7月11日,十五層,
RPTNMLPJIINFFCH38CA,14,17.42,見其他登記事項,鋼筋混凝土造,93年9月3日,五層,
RPTNMLPJIINFFCH38CA,14,94.68,見其他登記事項,鋼筋混凝土造,93年9月3日,五層,四層 五層
RPSNMLQLIINFFCH58CA,16,112.50,見其他登記事項,鋼筋混凝土造,91年3月20日,十層,四層
RPSNMLQLIINFFCH58CA,16,62.76,共有部份,鋼筋混凝土造,91年3月20日,十一層,
RPPOMLTJIINFFCH48CA,25,180.09,工業用,鋼筋混凝土造,82年5月27日,二層,一層 二層 屋頂突出物
RPRPMLTKIINFFCH88CA,20,194.39,見其他登記事項,鋼筋混凝土造,87年7月3日,四層,一層 二層 三層 四層
RPRNMLSJIINFFEH68CA,25,229.45,見其他登記事項,鋼筋混凝土造,82年11月26日,四層,一層 二層 三層 四層 地下層
RPRNMLSJIINFFEH68CA,25,10.27,共有部份,鋼筋混凝土造,82年11月26日,四層,
RPXNMLLJIINFFFH68CA,3,61.25,住家用,鋼筋混凝土造,104年8月27日,十五層,十四層
RPXNMLLJIINFFFH68CA,3,77.56,見其他登記事項,鋼筋混凝土造,104年8月27日,十五層,
RPOPMLQKIINFFCH28CA,23,182.93,住家用,鋼筋混凝土造,84年4月26日,三層,一層 二層 三層 屋頂突出物
RPUNMLNJIINFFFH58CA,36,88.68,住家用,鋼筋混凝土造,71年7月30日,五層,四層
RPVNMLLKIINFFEH48CA,11,94.58,住家用,鋼筋混凝土造,96年10月30日,十層,六層
RPVNMLLKIINFFEH48CA,11,17.70,共有部份,鋼筋混凝土造,96年10月30日,十層,
RPVNMLLKIINFFEH48CA,11,9.54,共有部份,鋼筋混凝土造,96年10月30日,十層,
RPVNMLLKIINFFEH48CA,11,17.51,共有部份,鋼筋混凝土造,96年10月30日,十層,
RPOOMLNJIINFFFH08CA,4,147.92,住家用,鋼筋混凝土造,103年4月30日,二十三層,十六層
RPOOMLNJIINFFFH08CA,4,62.82,見其他登記事項,鋼筋混凝土造,103年4月30日,二十三層,
RPOOMLNJIINFFFH08CA,4,.12,住家用,鋼筋混凝土造,103年4月30日,一層,一層
RPOOMLNJIINFFFH08CA,4,28.47,見其他登記事項,鋼筋混凝土造,103年4月30日,二十三層,
RPVPMLMLIINFFEH88CA,16,92.52,住家用,鋼筋混凝土造,92年1月9日,十二層,九層
RPVPMLMLIINFFEH88CA,16,10.11,共有部份,鋼筋混凝土造,92年1月9日,十二層,
RPVPMLMLIINFFEH88CA,16,11.96,共有部份,鋼筋混凝土造,92年1月9日,十二層,
RPXNMLMKIINFFEH78CA,27,3468.30,見其他登記事項,見其他登記事項,81年1月17日,二層,一層 二層 地下層
RPXNMLMKIINFFEH78CA,23,1537.20,工業用,鋼造,84年9月25日,一層,一層
RPXNMLMKIINFFEH78CA,19,2805.62,見其他登記事項,見其他登記事項,88年3月25日,三層,一層 二層 三層 屋頂突出物 夾層 地下層
RPXNMLMKIINFFEH78CA,18,1631.94,見其他登記事項,見其他登記事項,89年6月5日,二層,一層 二層 屋頂突出物 地下層
RPVNMLOJIINFFFH78CA,22,55.71,商業用,鋼筋混凝土造,85年11月28日,八層,一層
RPVNMLOJIINFFFH78CA,22,6.98,共有部分,鋼筋混凝土造,85年11月28日,八層,
RPSQMLLKIINFFFH58CA,40,95.06,住家用,加強磚造,67年10月30日,二層,一層 二層
RPXNMLOLIINFFCH88CA,23,3.76,共有部份,鋼筋混凝土造,84年11月30日,六層,
RPXNMLOLIINFFCH88CA,23,68.37,住家用,鋼筋混凝土造,84年11月30日,五層,一層
RPXNMLOLIINFFCH88CA,23,30.15,共有部份,鋼筋混凝土造,84年11月30日,六層,
RPXNMLOLIINFFCH88CA,23,3.76,共有部份,鋼筋混凝土造,84年11月30日,五層,
RPXNMLOLIINFFCH88CA,23,.14,住家用,鋼筋混凝土造,84年11月30日,一層,一層
RPXNMLOLIINFFCH88CA,23,.00,共有部份,鋼筋混凝土造,84年11月30日,六層,
RPRNMLMJIINFFFH18CA,4,77.75,住家用,鋼筋混凝土造,103年12月10日,十三層,四層
RPRNMLMJIINFFFH18CA,4,15.61,見其他登記事項,鋼筋混凝土造,103年12月10日,十三層,
RPRNMLMJIINFFFH18CA,4,41.86,住家用,鋼筋混凝土造,103年12月10日,十三層,四層
RPRNMLMJIINFFFH18CA,4,56.86,見其他登記事項,鋼筋混凝土造,103年12月10日,十三層,
RPRNMLMJIINFFFH18CA,4,8.41,見其他登記事項,鋼筋混凝土造,103年12月10日,十三層,
RPRNMLMJIINFFFH18CA,4,30.62,見其他登記事項,鋼筋混凝土造,103年12月10日,十三層,
RPWNMLMKIINFFFH78CA,22,64.89,住家用,鋼筋混凝土造,85年10月1日,十二層,十一層
RPWNMLMKIINFFFH78CA,22,10.48,共有部分,鋼筋混凝土造,85年10月1日,十二層,
RPWNMLMKIINFFFH78CA,22,12.82,共有部分,鋼筋混凝土造,85年10月1日,十二層,
RPPNMLMKIINFFFH08CA,32,56.98,住家用,加強磚造,75年3月14日,二層,一層 二層
RPRQMLOJIINFFGH78CA,37,93.50,住家用,加強磚造,70年10月13日,二層,一層 二層
RPSPMLKMIINFFEH48CA,5,273.37,住家用,鋼筋混凝土造,102年7月1日,二十六層,四層
RPSPMLKMIINFFEH48CA,5,54.81,共有部份,鋼筋混凝土造,102年7月1日,二十六層,
RPSPMLKMIINFFEH48CA,5,2.10,共有部份,鋼筋混凝土造,102年7月1日,二十六層,
RPSPMLKMIINFFEH48CA,5,95.46,共有部份,鋼筋混凝土造,102年7月1日,二十六層,
RPSPMLKMIINFFEH48CA,5,1.42,共有部份,鋼筋混凝土造,102年7月1日,二十六層,
RPSPMLKMIINFFEH48CA,5,.04,共有部份,鋼筋混凝土造,102年7月1日,二十六層,
RPVOMLQKIINFFFH56CA,1,85.76,見其他登記事項,鋼筋混凝土造,106年11月6日,十三層,四層
RPVOMLQKIINFFFH56CA,1,64.09,見其他登記事項,鋼筋混凝土造,106年11月6日,十三層,
RPXQMLOJIINFFGH76CA,19,173.12,見其他登記事項,鋼筋混凝土造,88年6月10日,三層,一層 二層 三層 屋頂突出物
RPRNMLTJIINFFGH98CA,11,199.84,住家用,鋼筋混凝土造,96年6月20日,四層,一層 二層 三層 四層
RPRNMLTJIINFFGH98CA,11,.15,共有部份,鋼筋混凝土造,96年6月20日,一層,
RPOOMLLKIINFFGH08CA,,69.29,共有部份,鋼筋混凝土造,107年7月26日,十五層,
RPOOMLLKIINFFGH08CA,,67.19,住家用,鋼筋混凝土造,107年7月26日,十三層,二層
RPPOMLLKIINFFGH18CA,,69.29,共有部份,鋼筋混凝土造,107年7月26日,十五層,
RPPOMLLKIINFFGH18CA,,67.19,住家用,鋼筋混凝土造,107年7月26日,十三層,八層
RPQOMLLKIINFFGH28CA,,78.08,共有部份,鋼筋混凝土造,107年7月26日,十五層,
RPQOMLLKIINFFGH28CA,,87.37,住家用,鋼筋混凝土造,107年7月26日,十五層,八層
RPROMLLKIINFFGH38CA,,80.08,共有部份,鋼筋混凝土造,107年7月26日,十五層,
RPROMLLKIINFFGH38CA,,87.37,住家用,鋼筋混凝土造,107年7月26日,十五層,十二層
RPTNMLSKIINFFFH09CA,3,86.92,住家用,鋼筋混凝土造,104年6月9日,十五層,十五層
RPTNMLSKIINFFFH09CA,3,69.63,見其他登記事項,鋼筋混凝土造,104年6月9日,十五層,
RPUNMLMJIINFFHH68CA,11,135.73,見其他登記事項,鋼筋混凝土造,96年7月8日,五層,一層 夾層
RPUNMLMJIINFFHH68CA,11,19.85,共有部份,鋼筋混凝土造,96年7月8日,五層,
RPUNMLMJIINFFHH68CA,11,11.48,共有部份,鋼筋混凝土造,96年7月8日,五層,
RPXNMLMJIINFFHH98CA,25,9.38,共有部份,鋼筋混凝土造,82年6月1日,六層,
RPXNMLMJIINFFHH98CA,25,114.79,住家用,鋼筋混凝土造,82年6月1日,六層,六層 夾層
RPXNMLMJIINFFHH98CA,25,31.03,見其他登記事項,鋼筋混凝土造,82年6月1日,六層,地下層
RPUOMLMLIINFFGH88CA,,68.07,共有部份,鋼筋混凝土造,107年7月26日,十五層,
RPUOMLMLIINFFGH88CA,,63.40,住家用,鋼筋混凝土造,107年7月26日,十五層,七層
RPPNMLNJIINFFHH28CA,15,92.24,住家用,鋼筋混凝土造,92年8月21日,十四層,十三層
RPPNMLNJIINFFHH28CA,15,23.20,共有部份,鋼筋混凝土造,92年8月21日,十四層,
RPPNMLNJIINFFHH28CA,15,20.21,共有部份,鋼筋混凝土造,92年8月21日,十四層,
RPUPMLMLIINFFGH98CA,,67.07,共有部份,鋼筋混凝土造,107年7月26日,十五層,
RPUPMLMLIINFFGH98CA,,62.94,住家用,鋼筋混凝土造,107年7月26日,十三層,十層
RPTPMLMLIINFFGH88CA,,67.19,住家用,鋼筋混凝土造,107年7月26日,十三層,九層
RPTPMLMLIINFFGH88CA,,69.29,共有部份,鋼筋混凝土造,107年7月26日,十五層,
RPSPMLMLIINFFGH78CA,,67.19,住家用,鋼筋混凝土造,107年7月26日,十三層,五層
RPSPMLMLIINFFGH78CA,,67.29,共有部份,鋼筋混凝土造,107年7月26日,十五層,
RPUOMLPJIINFFAH48DA,7,65.15,住家用,鋼筋混凝土造,100年3月9日,十四層,十三層
RPUOMLPJIINFFAH48DA,7,60.17,見其他登記事項,鋼筋混凝土造,100年3月9日,十五層,
RPWPMLMLIINFFGH56CA,,79.64,共有部份,鋼筋混凝土造,107年7月26日,十五層,
RPWPMLMLIINFFGH56CA,,86.54,住家用,鋼筋混凝土造,107年7月26日,十五層,十四層
RPQPMLMLIINFFGH58CA,4,309.82,見其他登記事項,鋼筋混凝土造,103年5月27日,四層,一層 二層 三層 四層 見其他登記事項
RPSNMLSKIINFFHH56CA,37,68.00,住家用,鋼筋混凝土造,70年10月27日,五層,三層
RPQPMLMJIINFFBH97DA,3,97.26,見其他登記事項,鋼筋混凝土造,104年10月7日,十三層,七層
RPQPMLMJIINFFBH97DA,3,19.44,見其他登記事項,鋼筋混凝土造,104年10月7日,十三層,
RPQPMLMJIINFFBH97DA,3,47.38,見其他登記事項,鋼筋混凝土造,104年10月7日,十三層,
RPUNMLNJIINFFHH78CA,24,96.92,住家用,鋼筋混凝土造,83年5月21日,七層,四層
RPUNMLNJIINFFHH78CA,24,48.26,共有部份,鋼筋混凝土造,83年5月21日,七層,
RPWNMLSJIINFFHH86CA,37,94.44,住家用,鋼筋混凝土造,70年11月6日,五層,四層
RPRNMLOJIINFFHH68DA,38,90.10,住家用,鋼筋混凝土造,69年3月25日,五層,一層 平台
RPUOMLTJIINFFAH88DA,5,93.39,住家用,鋼筋混凝土造,103年1月21日,十三層,六層
RPUOMLTJIINFFAH88DA,5,17.16,見其他登記事項,鋼筋混凝土造,103年1月21日,十三層,
RPUOMLTJIINFFAH88DA,5,56.53,見其他登記事項,鋼筋混凝土造,103年1月21日,十五層,
RPVQMLMJIINFFBH58DA,2,264.87,見其他登記事項,見其他登記事項,105年3月28日,三層,一層 二層 三層 見其他登記事項
RPTOMLMJIINFFBH28EA,9,46.20,住家用,鋼筋混凝土造,98年7月3日,十五層,二層
RPTOMLMJIINFFBH28EA,9,17.81,共有部分,鋼筋混凝土造,98年7月3日,十五層,
RPXNMLPJIINFFEH56EA,8,897.80,見其他登記事項,見其他登記事項,100年1月25日,一層,一層
RPSNMLTJIINFFCH88EA,7,78.24,見其他登記事項,鋼筋混凝土造,100年9月19日,十三層,六層
RPSNMLTJIINFFCH88EA,7,19.83,見其他登記事項,鋼筋混凝土造,100年9月19日,十三層,
RPSNMLTJIINFFCH88EA,7,.07,見其他登記事項,鋼筋混凝土造,100年9月19日,一層,
RPSNMLTJIINFFCH88EA,7,37.49,見其他登記事項,鋼筋混凝土造,100年9月19日,一層,
RPQNMLMKIINFFGH38DA,28,269.87,見其他登記事項,鋼筋混凝土造,79年11月26日,四層,一層 二層 三層 四層 地下層
RPVOMLMLIINFFGH98CA,,63.40,住家用,鋼筋混凝土造,107年7月26日,十五層,十五層
RPVOMLMLIINFFGH98CA,,68.07,共有部份,鋼筋混凝土造,107年7月26日,十五層,
RPTOMLMLIINFFGH78CA,,77.63,共有部份,鋼筋混凝土造,107年7月26日,十五層,
RPTOMLMLIINFFGH78CA,,86.54,住家用,鋼筋混凝土造,107年7月26日,十五層,十四層
RPPRMLOJIINFFGH78DA,17,222.07,見其他登記事項,鋼筋混凝土造,90年11月8日,五層,一層 二層 三層 四層 五層
RPPRMLOJIINFFGH78DA,17,3.38,共有部份,鋼筋混凝土造,90年11月8日,四層,
RPPRMLOJIINFFGH78DA,17,1.77,共有部份,鋼筋混凝土造,90年11月8日,一層,
RPTNMLNJIINFFGH78EA,35,73.50,住家用,鋼筋混凝土造,72年8月30日,五層,五層
RPUNMLPJIINFFGH98DA,6,127.92,住家用,鋼筋混凝土造,101年10月29日,十五層,十一層
RPUNMLPJIINFFGH98DA,6,75.54,共有部份,鋼筋混凝土造,101年10月29日,十五層,
RPPNMLRLIINFFHH88CA,2,88.98,住家用,鋼筋混凝土造,106年3月8日,十五層,四層
RPPNMLRLIINFFHH88CA,2,59.61,見其他登記事項,鋼筋混凝土造,106年3月8日,十五層,
RPPNMLRLIINFFHH88CA,2,23.04,見其他登記事項,鋼筋混凝土造,106年3月8日,十五層,
RPPNMLOLIINFFHH58CA,25,56.81,見其他登記事項,鋼筋混凝土造,82年11月29日,十層,地下一層
RPWQMLMKIINFFAH68DA,6,.04,見其他登記事項,鋼筋混凝土造,101年6月10日,十五層,一層
RPPNMLOLIINFFHH58CA,25,3.81,共有部份,鋼筋混凝土造,82年11月29日,十層,
RPWQMLMKIINFFAH68DA,6,27.16,見其他登記事項,鋼筋混凝土造,101年6月10日,十五層,
RPPNMLOLIINFFHH58CA,25,223.41,工業用,鋼筋混凝土造,82年11月29日,十層,三層
RPPNMLOLIINFFHH58CA,25,6.32,共有部份,鋼筋混凝土造,82年11月29日,七層,
RPWQMLMKIINFFAH68DA,6,121.56,住家用,鋼筋混凝土造,101年6月10日,十二層,十二層
RPWQMLMKIINFFAH68DA,6,49.59,見其他登記事項,鋼筋混凝土造,101年6月10日,十五層,
RPQPMLOJIINFFBH18DA,25,48.72,住家用,鋼筋混凝土造,82年6月21日,八層,一層
RPQPMLOJIINFFBH18DA,25,9.33,共有部分,鋼筋混凝土造,82年6月21日,八層,
RPTNMLOJIINFFBH38EA,46,52.50,住家用,磚造,61年7月1日,一層,一層
RPSNMLSJIINFFHH09CA,14,127.65,住家用,鋼骨鋼筋混凝土造,94年2月5日,十四層,二層
RPSNMLSJIINFFHH09CA,14,82.37,共有部份,鋼骨鋼筋混凝土造,94年2月5日,十四層,
RPXNMLTLIINFFHH27CA,2,57.83,住家用,鋼筋混凝土造,105年7月28日,十五層,八層
RPXNMLTLIINFFHH27CA,2,53.45,見其他登記事項,鋼筋混凝土造,105年7月28日,十五層,
RPPPMLMJJINFFAH97EA,2,103.55,見其他登記事項,鋼筋混凝土造,105年6月1日,十八層,十層
RPPPMLMJJINFFAH97EA,2,81.90,見其他登記事項,鋼筋混凝土造,105年6月1日,十八層,
RPPPMLMJJINFFAH97EA,2,1.31,見其他登記事項,鋼筋混凝土造,105年6月1日,二十七層,
RPTNMLPJIINFFHH88CA,38,83.30,住家用,鋼筋混凝土造,69年11月27日,五層,二層 陽台
RPTNMLMKIINFFHH68CA,15,129.02,住家用,鋼筋混凝土造,92年8月21日,十四層,八層
RPTNMLMKIINFFHH68CA,15,21.40,共有部份,鋼筋混凝土造,92年8月21日,十四層,
RPTNMLMKIINFFHH68CA,15,32.58,共有部份,鋼筋混凝土造,92年8月21日,十四層,
RPTNMLNJIINFFHH68CA,36,75.26,住家用,鋼筋混凝土造,71年6月7日,五層,三層
RPQOMLNJIINFFHH48CA,14,52.79,住家用,鋼筋混凝土造,93年3月4日,十層,七層
RPQOMLNJIINFFHH48CA,14,11.53,共有部份,鋼筋混凝土造,93年3月4日,十層,
RPQOMLNJIINFFHH48CA,14,7.22,共有部份,鋼筋混凝土造,93年3月4日,十層,
RPPPMLMLIINFFGH48CA,21,71.36,住家用,鋼筋混凝土造,86年12月26日,五層,三層
